polity,variable_name,variable_sub_name,value,year_from,year_to,certainty,references,notes
CnQingE,crisisdb_annual_wages,job_description,other services,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,annual_wages,50,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_category,jobs with less than shengyuan education,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_description,skilled labour in silk-reel industry,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,annual_wages,30,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_category,jobs with less than shengyuan education,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_description,teacher in local primary school,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,annual_wages,8,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_category,jobs requiring no education,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_description,general unskilled labour in big city,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,annual_wages,6,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_category,jobs requiring no education,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_description,general unskilled labour in small town or village,1750,1750,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100002,1708,1709,Evidenced
CnQingE,crisisdb_famine_event,latitude,35.216,1708,1709,Evidenced
CnQingE,crisisdb_famine_event,longitude,111.810,1708,1709,Evidenced
CnQingE,crisisdb_famine_event,elevation,570.600,1708,1709,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1708,1709,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1708,1709,Evidenced
CnQingE,crisisdb_famine_event,duration,1 to 10 Days,1708,1709,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350150002,1708,1710,Evidenced
CnQingE,crisisdb_famine_event,latitude,30.450,1708,1710,Evidenced
CnQingE,crisisdb_famine_event,longitude,120.590,1708,1710,Evidenced
CnQingE,crisisdb_famine_event,elevation,6.500,1708,1710,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1708,1710,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1708,1710,Evidenced
CnQingE,crisisdb_famine_event,duration,1 to 10 Days,1708,1710,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100502,1751,1751,Evidenced
CnQingE,crisisdb_famine_event,latitude,27.202,1751,1751,Evidenced
CnQingE,crisisdb_famine_event,longitude,111.488,1751,1751,Evidenced
CnQingE,crisisdb_famine_event,elevation,222.000,1751,1751,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1751,1751,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1751,1751,Evidenced
CnQingE,crisisdb_famine_event,duration,1 to 10 Days,1751,1751,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100504,1691,1691,Evidenced
CnQingE,crisisdb_famine_event,latitude,29.240,1691,1691,Evidenced
CnQingE,crisisdb_famine_event,longitude,116.774,1691,1691,Evidenced
CnQingE,crisisdb_famine_event,elevation,37.900,1691,1691,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1691,1691,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1691,1691,Evidenced
CnQingE,crisisdb_famine_event,duration,20 to 30 Days,1691,1691,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100504,1751,1751,Evidenced
CnQingE,crisisdb_famine_event,latitude,31.332,1751,1751,Evidenced
CnQingE,crisisdb_famine_event,longitude,118.962,1751,1751,Evidenced
CnQingE,crisisdb_famine_event,elevation,7.500,1751,1751,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1751,1751,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1751,1751,Evidenced
CnQingE,crisisdb_famine_event,duration,20 to 30 Days,1751,1751,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350130025,1731,1731,Evidenced
CnQingE,crisisdb_famine_event,latitude,27.085,1731,1731,Evidenced
CnQingE,crisisdb_famine_event,longitude,112.402,1731,1731,Evidenced
CnQingE,crisisdb_famine_event,elevation,88.100,1731,1731,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1731,1731,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1731,1731,Evidenced
CnQingE,crisisdb_famine_event,duration,30 to 60 Days,1731,1731,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350130025,1731,1731,Evidenced
CnQingE,crisisdb_famine_event,latitude,27.085,1731,1731,Evidenced
CnQingE,crisisdb_famine_event,longitude,112.402,1731,1731,Evidenced
CnQingE,crisisdb_famine_event,elevation,88.100,1731,1731,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1731,1731,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1731,1731,Evidenced
CnQingE,crisisdb_famine_event,duration,30 to 60 Days,1731,1731,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350130025,1752,1752,Evidenced
CnQingE,crisisdb_famine_event,latitude,25.917,1752,1752,Evidenced
CnQingE,crisisdb_famine_event,longitude,115.972,1752,1752,Evidenced
CnQingE,crisisdb_famine_event,elevation,220.500,1752,1752,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1752,1752,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Heavy,1752,1752,Evidenced
CnQingE,crisisdb_famine_event,duration,30 to 60 Days,1752,1752,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100006,1684,1684,Evidenced
CnQingE,crisisdb_famine_event,latitude,30.027,1684,1684,Evidenced
CnQingE,crisisdb_famine_event,longitude,116.992,1684,1684,Evidenced
CnQingE,crisisdb_famine_event,elevation,36.300,1684,1684,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1684,1684,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1684,1684,Evidenced
CnQingE,crisisdb_famine_event,duration,60 to 90 Days,1684,1684,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100007,1759,1759,Evidenced
CnQingE,crisisdb_famine_event,latitude,36.133,1759,1759,Evidenced
CnQingE,crisisdb_famine_event,longitude,103.496,1759,1759,Evidenced
CnQingE,crisisdb_famine_event,elevation,1650.700,1759,1759,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1759,1759,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1759,1759,Evidenced
CnQingE,crisisdb_famine_event,duration,Over 90 Days,1759,1759,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100007,1759,1759,Evidenced
CnQingE,crisisdb_famine_event,latitude,36.133,1759,1759,Evidenced
CnQingE,crisisdb_famine_event,longitude,103.496,1759,1759,Evidenced
CnQingE,crisisdb_famine_event,elevation,1650.700,1759,1759,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1759,1759,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1759,1759,Evidenced
CnQingE,crisisdb_famine_event,duration,Over 90 Days,1759,1759,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,latitude,25.663,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,longitude,103.119,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,elevation,2264.100,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,latitude,25.639,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,longitude,103.865,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,elevation,1966.500,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1664,1664,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1669,Evidenced
CnQingE,crisisdb_famine_event,latitude,32.508,1665,1669,Evidenced
CnQingE,crisisdb_famine_event,longitude,120.062,1665,1669,Evidenced
CnQingE,crisisdb_famine_event,elevation,5.900,1665,1669,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1669,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1669,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1669,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,36.592,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,113.733,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,578.800,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,36.868,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,114.859,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,38.000,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,38.830,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,112.669,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,885.200,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,37.452,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,111.948,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,1222.300,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,36.608,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,117.113,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,311.900,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,36.608,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,117.113,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,311.900,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,35.859,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,119.867,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,80.500,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,36.723,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,116.705,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,25.700,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,37.147,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,116.422,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,23.200,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,37.424,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,117.969,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,10.900,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,36.329,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,119.146,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,99.200,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,36.239,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,119.950,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,88.000,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,37.307,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,120.889,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,314.300,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,36.904,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,120.738,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,29.300,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,36.904,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,120.738,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,29.300,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,35.651,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,118.881,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,114.900,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,36.417,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,116.796,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,150.400,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,35.573,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,116.741,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,43.300,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,35.282,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,115.457,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,53.500,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,34.990,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,115.933,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,44.000,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,36.134,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,115.542,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,40.000,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,latitude,34.152,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,longitude,118.845,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,elevation,7.000,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1665,1665,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1665,1665,Evidenced
